,Datetime,Tweet Id,Text,Username
106,2021-05-25 10:50:42+00:00,1397143079082024962,"560066 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ColumbiaAsia Whitefield PHASE3(Capacity: 20, Dose 1: 20 slots left, Dose 2: 0 slots left)",BloreVaccine
107,2021-05-25 10:38:14+00:00,1397139940459245572,"560047 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 100, Dose 1: 70 slots left, Dose 2: 30 slots left)",BloreVaccine
108,2021-05-25 10:11:47+00:00,1397133284992196613,"560001 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
109,2021-05-25 10:04:39+00:00,1397131490161434625,"560103 on 26-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Bellandur P3(Capacity: 10, Dose 1: 0 slots left, Dose 2: 10 slots left)",BloreVaccine
110,2021-05-25 10:04:37+00:00,1397131483119198213,"560103 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Bellandur P3(Capacity: 10, Dose 1: 10 slots left, Dose 2: 0 slots left)",BloreVaccine
111,2021-05-25 09:54:51+00:00,1397129022602059777,"560066 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO MEDICAL CENTER P3(Capacity: 40, Dose 1: 20 slots left, Dose 2: 20 slots left)",BloreVaccine
112,2021-05-25 09:50:37+00:00,1397127960851718144,"560038 on 26-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Indiranagar(Capacity: 20, Dose 1: 10 slots left, Dose 2: 10 slots left)",BloreVaccine
113,2021-05-25 09:45:00+00:00,1397126547543261187,"560018 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Brindhavvan Areion Hospital3(Capacity: 50, Dose 1: 25 slots left, Dose 2: 25 slots left)",BloreVaccine
114,2021-05-25 09:34:47+00:00,1397123976170598402,"560035 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Doddakannelli P3(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
115,2021-05-25 09:27:50+00:00,1397122225988194305,"560038 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Indiranagar(Capacity: 30, Dose 1: 30 slots left, Dose 2: 0 slots left)",BloreVaccine
116,2021-05-25 09:13:27+00:00,1397118606085804041,"560011 on 26-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Cloudnine Hospital-Jayanagar(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
117,2021-05-25 08:25:34+00:00,1397106555976228864,"560034 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 10, Dose 1: 1 slots left, Dose 2: 9 slots left)",BloreVaccine
118,2021-05-25 08:00:09+00:00,1397100160526655490,"560010 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at KANVA DIAGNOSTIC1(Capacity: 500, Dose 1: 500 slots left, Dose 2: 0 slots left)",BloreVaccine
119,2021-05-25 07:56:09+00:00,1397099154254434308,"560010 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST THERESAS HOSPITAL(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine
120,2021-05-25 07:53:44+00:00,1397098544113229824,"560010 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST THERESAS HOSPITAL(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine
121,2021-05-25 07:52:59+00:00,1397098354861953024,"560001 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
122,2021-05-25 07:48:50+00:00,1397097312883671041,"560010 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST THERESAS HOSPITAL(Capacity: 30, Dose 1: 10 slots left, Dose 2: 20 slots left)",BloreVaccine
123,2021-05-25 07:41:59+00:00,1397095587242078210,"560011 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 250, Dose 1: 250 slots left, Dose 2: 0 slots left)",BloreVaccine
124,2021-05-25 05:50:04+00:00,1397067424264966148,"560037 on 25-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Cradle Brookefield(Capacity: 100, Dose 1: 80 slots left, Dose 2: 20 slots left)",BloreVaccine
125,2021-05-25 04:57:42+00:00,1397054245409460228,"560034 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 10, Dose 1: 1 slots left, Dose 2: 9 slots left)",BloreVaccine
126,2021-05-25 04:01:55+00:00,1397040205215928322,"560064 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at AGRAHARA LAYOUT UPHC(Capacity: 50, Dose 1: 0 slots left, Dose 2: 50 slots left)",BloreVaccine
127,2021-05-25 04:00:30+00:00,1397039851157872642,"560011 on 25-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at APOLLO JAYANAGAR-COVAXIN(Capacity: 130, Dose 1: 0 slots left, Dose 2: 130 slots left)",BloreVaccine
128,2021-05-25 03:22:05+00:00,1397030180779036672,"560100 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at APOLLO Clinic Electronic City(Capacity: 10, Dose 1: 5 slots left, Dose 2: 5 slots left)",BloreVaccine
129,2021-05-25 03:13:05+00:00,1397027917360631812,"560100 on 25-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BangaloreUrban at APOLLO Clinic Electronic City(Capacity: 10, Dose 1: 10 slots left, Dose 2: 0 slots left)",BloreVaccine
130,2021-05-25 02:02:11+00:00,1397010075047268353,"560011 on 25-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at APOLLO JAYANAGAR-COVAXIN(Capacity: 120, Dose 1: 50 slots left, Dose 2: 70 slots left)",BloreVaccine
131,2021-05-25 01:54:54+00:00,1397008242723590146,"560020 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
132,2021-05-25 01:54:15+00:00,1397008078210363392,"560001 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST MARTHAS HOSITAL BLOCK 1(Capacity: 250, Dose 1: 250 slots left, Dose 2: 0 slots left)",BloreVaccine
133,2021-05-25 01:52:52+00:00,1397007728275464192,"560011 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
134,2021-05-25 01:46:56+00:00,1397006236353134593,"560001 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST MARTHAS HOSITAL BLOCK 1(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine
135,2021-05-25 01:46:55+00:00,1397006230833401856,"560001 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST MARTHAS HOSITAL BLOCK 1(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine
136,2021-05-25 01:46:21+00:00,1397006090554933248,"560001 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST MARTHAS HOSITAL BLOCK 1(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine
137,2021-05-25 01:44:53+00:00,1397005721561034755,"560034 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 10, Dose 1: 1 slots left, Dose 2: 9 slots left)",BloreVaccine
138,2021-05-24 16:58:48+00:00,1396873325654155275,"560098 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS HOSPITAL NAGARABHAVI(Capacity: 100, Dose 1: 80 slots left, Dose 2: 20 slots left)",BloreVaccine
139,2021-05-24 16:56:35+00:00,1396872768424054784,"560098 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS HOSPITAL NAGARABHAVI(Capacity: 90, Dose 1: 70 slots left, Dose 2: 20 slots left)",BloreVaccine
140,2021-05-24 16:22:24+00:00,1396864166787379205,"560001 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST MARTHAS HOSITAL BLOCK 1(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine
141,2021-05-24 15:44:31+00:00,1396854633176330242,"560056 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS HOSPITAL NAGARABHAVI C1(Capacity: 100, Dose 1: 80 slots left, Dose 2: 20 slots left)",BloreVaccine
142,2021-05-24 15:41:30+00:00,1396853873055199233,"560056 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS HOSPITAL NAGARABHAVI C1(Capacity: 70, Dose 1: 50 slots left, Dose 2: 20 slots left)",BloreVaccine
143,2021-05-24 13:49:44+00:00,1396825744970444804,"560086 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS INTERNATIONAL HOSPITAL(Capacity: 10, Dose 1: 5 slots left, Dose 2: 5 slots left)",BloreVaccine
144,2021-05-24 12:58:53+00:00,1396812951022043137,"560076 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Fortis Hospital BG ROAD P3(Capacity: 99, Dose 1: 99 slots left, Dose 2: 0 slots left)",BloreVaccine
145,2021-05-24 12:44:32+00:00,1396809339986276362,"560010 on 25-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at SUGUNA HOSPITAL(Capacity: 20, Dose 1: 20 slots left, Dose 2: 0 slots left)",BloreVaccine
146,2021-05-24 12:20:12+00:00,1396803217145569280,"There have been a lot of Tweets about walk-ins for 18+, although there might be some, unless you live next door, I strongly urge you to wait until the lockdown is over or book a slot. Staying home not vaccinated is better than exposing yourself and others without guarantee.",BloreVaccine
147,2021-05-24 12:18:02+00:00,1396802668752896000,"560054 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Ramaiah Memorial Hospital FF1(Capacity: 250, Dose 1: 150 slots left, Dose 2: 100 slots left)",BloreVaccine
148,2021-05-24 12:04:51+00:00,1396799351981178882,"560034 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 10, Dose 1: 1 slots left, Dose 2: 9 slots left)",BloreVaccine
149,2021-05-24 11:37:56+00:00,1396792579794956289,Almost 2000 slots opening in one day in Bangalore?! WOW we have been blessed today 😂,BloreVaccine
150,2021-05-24 11:27:22+00:00,1396789917636694016,"560034 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 160, Dose 1: 150 slots left, Dose 2: 10 slots left)",BloreVaccine
151,2021-05-24 11:24:09+00:00,1396789107989250048,"560034 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 510, Dose 1: 500 slots left, Dose 2: 10 slots left)",BloreVaccine
152,2021-05-24 11:17:34+00:00,1396787453969584137,"560034 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 510, Dose 1: 500 slots left, Dose 2: 10 slots left)",BloreVaccine
153,2021-05-24 11:13:09+00:00,1396786341984169991,"560034 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 510, Dose 1: 500 slots left, Dose 2: 10 slots left)",BloreVaccine
154,2021-05-24 11:02:17+00:00,1396783605766975495,"560034 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 360, Dose 1: 350 slots left, Dose 2: 10 slots left)",BloreVaccine
155,2021-05-24 10:50:38+00:00,1396780676074991617,"560103 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Sarjapur P3(Capacity: 70, Dose 1: 70 slots left, Dose 2: 0 slots left)",BloreVaccine
156,2021-05-24 10:13:53+00:00,1396771428620398592,"560076 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL 1(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
157,2021-05-24 09:01:03+00:00,1396753097930596352,"560011 on 25-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Cloudnine Hospital-Jayanagar(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
158,2021-05-24 06:36:28+00:00,1396716712003739651,"560011 on 24-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at APOLLO JAYANAGAR-COVAXIN(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine
159,2021-05-24 06:21:43+00:00,1396712999046369283,"560034 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
160,2021-05-24 06:13:49+00:00,1396711011030237184,"560047 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 40, Dose 1: 30 slots left, Dose 2: 10 slots left)",BloreVaccine
161,2021-05-24 05:59:24+00:00,1396707385339613184,"560099 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Sparsh Hospital Basement(Capacity: 100, Dose 1: 80 slots left, Dose 2: 20 slots left)",BloreVaccine
162,2021-05-24 03:53:17+00:00,1396675644814020609,"560001 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 150, Dose 1: 130 slots left, Dose 2: 20 slots left)",BloreVaccine
163,2021-05-24 03:42:34+00:00,1396672948119826435,"560001 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 550, Dose 1: 250 slots left, Dose 2: 300 slots left)",BloreVaccine
164,2021-05-24 03:31:50+00:00,1396670246409293833,"560011 on 24-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at APOLLO JAYANAGAR-COVAXIN(Capacity: 150, Dose 1: 50 slots left, Dose 2: 100 slots left)",BloreVaccine
165,2021-05-24 02:35:49+00:00,1396656149286449164,"560024 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at COLUMBIA ASIA HEBBAL(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
166,2021-05-24 01:57:22+00:00,1396646473777893381,"560020 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
167,2021-05-24 01:16:53+00:00,1396636287700856833,"560011 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 120, Dose 1: 100 slots left, Dose 2: 20 slots left)",BloreVaccine
168,2021-05-23 08:47:38+00:00,1396387334719868930,"560001 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL BLOCK 2(Capacity: 150, Dose 1: 130 slots left, Dose 2: 20 slots left)",BloreVaccine
169,2021-05-23 08:14:41+00:00,1396379043004440583,"560010 on 24-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at SUGUNA HOSPITAL(Capacity: 20, Dose 1: 20 slots left, Dose 2: 0 slots left)",BloreVaccine
170,2021-05-23 07:55:17+00:00,1396374157315637251,"560001 on 23-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 152, Dose 1: 55 slots left, Dose 2: 97 slots left)",BloreVaccine
171,2021-05-22 14:18:54+00:00,1396108312798654468,Why are these hospitals constantly releasing slots then cancelling them then changing the number of slots for each dose and then releasing again?! Like why so indecisive?? 😂,BloreVaccine
172,2021-05-22 14:13:30+00:00,1396106952543932427,"560099 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Sparsh Hospital Basement(Capacity: 120, Dose 1: 80 slots left, Dose 2: 40 slots left)",BloreVaccine
173,2021-05-22 13:59:16+00:00,1396103370700509185,"560099 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Sparsh Hospital Basement(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine
174,2021-05-22 13:52:51+00:00,1396101753506959363,"560099 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Sparsh Hospital Basement(Capacity: 100, Dose 1: 40 slots left, Dose 2: 60 slots left)",BloreVaccine
175,2021-05-22 12:53:41+00:00,1396086866386952192,"560001 on 25-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine
176,2021-05-22 12:52:14+00:00,1396086501084073985,"560001 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
177,2021-05-22 11:53:45+00:00,1396071782415699971,"560001 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine
178,2021-05-22 11:27:12+00:00,1396065100495163392,"560103 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Sarjapur P3(Capacity: 80, Dose 1: 65 slots left, Dose 2: 15 slots left)",BloreVaccine
179,2021-05-22 09:58:21+00:00,1396042739989499907,"560076 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL 1(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
180,2021-05-22 09:41:25+00:00,1396038479511920642,"560001 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at SPARSH HOSPITAL(18 -44)(Capacity: 600, Dose 1: 300 slots left, Dose 2: 300 slots left)",BloreVaccine
181,2021-05-22 09:07:35+00:00,1396029967134126080,"560030 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO CRADLE - Koramangala(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
182,2021-05-22 08:14:21+00:00,1396016568409092102,"560054 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Ramaiah Memorial Hospital FF1(Capacity: 200, Dose 1: 75 slots left, Dose 2: 125 slots left)",BloreVaccine
183,2021-05-22 07:52:05+00:00,1396010965435510786,"560034 on 24-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
184,2021-05-22 07:04:36+00:00,1395999014651240448,"560011 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 70, Dose 1: 70 slots left, Dose 2: 0 slots left)",BloreVaccine
185,2021-05-22 06:15:15+00:00,1395986595623227393,"560078 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VASAVI HOSPITAL KS LAYOUT(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine
186,2021-05-22 06:09:44+00:00,1395985208902447106,"560001 on 23-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 150, Dose 1: 130 slots left, Dose 2: 20 slots left)",BloreVaccine
187,2021-05-22 05:59:13+00:00,1395982562984534016,"560001 on 23-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 300, Dose 1: 150 slots left, Dose 2: 150 slots left)",BloreVaccine
188,2021-05-22 04:04:53+00:00,1395953790168092672,"560024 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at COLUMBIA ASIA HEBBAL(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
189,2021-05-22 03:46:33+00:00,1395949173183111169,"560102 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at AGARA UPHC JSS(Capacity: 600, Dose 1: 300 slots left, Dose 2: 300 slots left)",BloreVaccine
190,2021-05-22 02:52:08+00:00,1395935480353419265,"560020 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
191,2021-05-22 02:05:26+00:00,1395923728102346752,"560011 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 30, Dose 1: 30 slots left, Dose 2: 0 slots left)",BloreVaccine
192,2021-05-21 16:22:14+00:00,1395776960404537348,"560099 on 22-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BangaloreUrban at Narayana Hrudayalaya Covaxin(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
193,2021-05-21 15:43:54+00:00,1395767316441227271,"560099 on 22-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BangaloreUrban at Narayana Hrudayalaya Covaxin(Capacity: 200, Dose 1: 100 slots left, Dose 2: 100 slots left)",BloreVaccine
194,2021-05-21 15:35:46+00:00,1395765266475229190,"560073 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at BBMP OFFICE FLW SITE 1(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine
195,2021-05-21 14:39:52+00:00,1395751198347563014,"560099 on 22-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BangaloreUrban at Narayana Hrudayalaya Covaxin(Capacity: 100, Dose 1: 0 slots left, Dose 2: 100 slots left)",BloreVaccine
196,2021-05-21 13:51:02+00:00,1395738909414330368,"560066 on 22-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at MANIPAL WHITEFIELD COVAXIN(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
197,2021-05-21 12:59:17+00:00,1395725888562421771,"560010 on 22-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at SUGUNA HOSPITAL(Capacity: 20, Dose 1: 20 slots left, Dose 2: 0 slots left)",BloreVaccine
198,2021-05-21 12:42:47+00:00,1395721734309892096,"560010 on 21-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at SUGUNA HOSPITAL(Capacity: 20, Dose 1: 20 slots left, Dose 2: 0 slots left)",BloreVaccine
199,2021-05-21 10:57:17+00:00,1395695183774175235,"560010 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at KANVA DIAGNOSTIC1(Capacity: 500, Dose 1: 250 slots left, Dose 2: 250 slots left)",BloreVaccine
200,2021-05-21 10:52:06+00:00,1395693880171921409,"560010 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at KANVA DIAGNOSTIC1(Capacity: 500, Dose 1: 250 slots left, Dose 2: 250 slots left)",BloreVaccine
201,2021-05-21 05:57:53+00:00,1395619840203759616,"560021 on 22-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at KANVA DIAGNOSTIC1(Capacity: 500, Dose 1: 250 slots left, Dose 2: 250 slots left)",BloreVaccine
202,2021-05-21 05:32:29+00:00,1395613445165178882,"560024 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at COLUMBIA ASIA HEBBAL(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
203,2021-05-21 04:13:07+00:00,1395593474582278146,"560021 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Yeshwanthpur(Capacity: 99, Dose 1: 0 slots left, Dose 2: 99 slots left)",BloreVaccine
204,2021-05-21 03:05:21+00:00,1395576418067644422,"560021 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Yeshwanthpur(Capacity: 200, Dose 1: 100 slots left, Dose 2: 100 slots left)",BloreVaccine
205,2021-05-21 02:47:15+00:00,1395571863917527041,"560020 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
206,2021-05-21 01:49:48+00:00,1395557407351140358,"560011 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 30, Dose 1: 30 slots left, Dose 2: 0 slots left)",BloreVaccine
207,2021-05-20 17:22:43+00:00,1395429794674745344,"Update: @owl_blr suggested that after 5pm on a given day, I ignore any slots that open up for that day. Example: like with what happened today with those 10 slots at 10pm, I just ignore all those things. 
Does this makes sense? Or is there something else I should know?",BloreVaccine
208,2021-05-20 16:23:20+00:00,1395414852085030914,"560100 on 20-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BangaloreUrban at Kauvery Hospital E City(Capacity: 10, Dose 1: 10 slots left, Dose 2: 0 slots left)",BloreVaccine
209,2021-05-20 09:15:33+00:00,1395307196842315779,"560076 on 21-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL 1(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
210,2021-05-20 05:09:36+00:00,1395245297706487809,"560092 on 20-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at RAINBOW CHILDRENS HEBBAL C1(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine
211,2021-05-20 03:39:47+00:00,1395222695403425794,"560003 on 20-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at MANIPAL NORTHSIDE CANARA UNIO(Capacity: 50, Dose 1: 25 slots left, Dose 2: 25 slots left)",BloreVaccine
212,2021-05-20 01:49:25+00:00,1395194923800952832,"560011 on 20-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 25, Dose 1: 25 slots left, Dose 2: 0 slots left)",BloreVaccine
213,2021-05-20 01:49:19+00:00,1395194895422287880,"560020 on 20-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine
